train_window,eval_window,direction,accuracy,precision,recall,f1
2022_M07-08,2022_M01-02,backward_3p,0.6096618357487923,0.6350626118067979,0.6396396396396397,0.6373429084380611
2022_M07-08,2021_M09-10,backward_5p,0.6152263374485597,0.6268115942028986,0.6731517509727627,0.649155722326454
2022_M07-08,2021_M07-08,backward_6p,0.5935114503816794,0.6466552315608919,0.6314907872696818,0.6389830508474577
2022_M09-10,2022_M11-12,forward,0.6,0.6238859180035651,0.6238859180035651,0.6238859180035651
2022_M09-10,2022_M07-08,backward_1p,0.6919431279620853,0.7027417027417028,0.7257824143070045,0.7140762463343109
2022_M09-10,2022_M03-04,backward_3p,0.639269406392694,0.6616379310344828,0.6587982832618026,0.6602150537634408
2022_M09-10,2021_M11-12,backward_5p,0.6671850699844479,0.6848137535816619,0.6967930029154519,0.6907514450867052
2022_M09-10,2021_M09-10,backward_6p,0.6111111111111112,0.6205673758865248,0.6809338521400778,0.6493506493506493
2022_M11-12,2023_M01-02,forward,0.5894230769230769,0.62,0.56672760511883,0.5921680993314231
2022_M11-12,2022_M09-10,backward_1p,0.726507713884993,0.766016713091922,0.7124352331606217,0.738255033557047
2022_M11-12,2022_M05-06,backward_3p,0.6043343653250774,0.6287964004499438,0.6440092165898618,0.6363118952760387
2022_M11-12,2022_M01-02,backward_5p,0.6154589371980677,0.6585858585858586,0.5873873873873874,0.6209523809523809
2022_M11-12,2021_M11-12,backward_6p,0.6500777604976672,0.6798780487804879,0.6501457725947521,0.6646795827123696
2023_M01-02,2023_M03-04,forward,0.6003937007874016,0.6298449612403101,0.6018518518518519,0.615530303030303
2023_M01-02,2022_M11-12,backward_1p,0.6758293838862559,0.7062146892655368,0.6684491978609626,0.6868131868131868
2023_M01-02,2022_M07-08,backward_3p,0.6382306477093207,0.6563876651982379,0.6661698956780924,0.6612426035502958
2023_M01-02,2022_M03-04,backward_5p,0.6210045662100456,0.6488888888888888,0.6266094420600858,0.6375545851528385
2023_M01-02,2022_M01-02,backward_6p,0.6289855072463768,0.6679764243614931,0.6126126126126126,0.6390977443609023
2023_M03-04,2023_M05-06,forward,0.6461864406779662,0.6597812879708383,0.7107329842931938,0.6843100189035917
2023_M03-04,2023_M01-02,backward_1p,0.6826923076923077,0.6867469879518072,0.7294332723948812,0.7074468085106383
2023_M03-04,2022_M09-10,backward_3p,0.6325385694249649,0.6469194312796208,0.7072538860103627,0.6757425742574258
2023_M03-04,2022_M05-06,backward_5p,0.6086687306501548,0.6244725738396625,0.6820276497695853,0.6519823788546255
2023_M03-04,2022_M03-04,backward_6p,0.6210045662100456,0.634,0.6802575107296137,0.6563146997929606
2023_M05-06,2023_M07-08,forward,0.6018452803406671,0.6134347275031685,0.654054054054054,0.6330935251798561
2023_M05-06,2023_M03-04,backward_1p,0.6830708661417323,0.697463768115942,0.7129629629629629,0.7051282051282052
2023_M05-06,2022_M11-12,backward_3p,0.6018957345971564,0.6192893401015228,0.6524064171122995,0.6354166666666666
2023_M05-06,2022_M07-08,backward_5p,0.631911532385466,0.6541353383458647,0.6482861400894188,0.6511976047904192
2023_M05-06,2022_M05-06,backward_6p,0.6229102167182663,0.6364594309799789,0.695852534562212,0.6648321408915795
2023_M07-08,2023_M09-10,forward,0.6180981595092024,0.6307277628032345,0.6763005780346821,0.6527196652719666
2023_M07-08,2023_M05-06,backward_1p,0.6927966101694916,0.7013463892288861,0.75,0.7248576850094877
2023_M07-08,2023_M01-02,backward_3p,0.635576923076923,0.6494661921708185,0.6672760511882998,0.6582506762849414
2023_M07-08,2022_M09-10,backward_5p,0.6465638148667602,0.6642156862745098,0.7020725388601037,0.6826196473551638
2023_M07-08,2022_M07-08,backward_6p,0.6390205371248026,0.661144578313253,0.65424739195231,0.6576779026217229
2023_M09-10,2023_M11-12,forward,0.6580278128950695,0.6623093681917211,0.7246722288438617,0.6920887877063175
2023_M09-10,2023_M07-08,backward_1p,0.6550745209368346,0.6711590296495957,0.672972972972973,0.6720647773279352
2023_M09-10,2023_M03-04,backward_3p,0.6122047244094488,0.6403846153846153,0.6166666666666667,0.6283018867924528
2023_M09-10,2022_M11-12,backward_5p,0.6037914691943128,0.6269982238010657,0.6292335115864528,0.6281138790035588
2023_M09-10,2022_M09-10,backward_6p,0.6297335203366059,0.6473429951690821,0.694300518134715,0.67
2023_M11-12,2024_M01-02,forward,0.6192259675405742,0.6415770609318996,0.6340023612750886,0.6377672209026128
2023_M11-12,2023_M09-10,backward_1p,0.6779141104294478,0.6942857142857143,0.7023121387283237,0.6982758620689655
2023_M11-12,2023_M05-06,backward_3p,0.6292372881355932,0.6526181353767561,0.668848167539267,0.6606334841628959
2023_M11-12,2023_M01-02,backward_5p,0.6048076923076923,0.6263940520446096,0.6160877513711152,0.6211981566820276
2023_M11-12,2022_M11-12,backward_6p,0.6075829383886255,0.6282722513089005,0.6417112299465241,0.6349206349206349
2024_M01-02,2024_M03-04,forward,0.6479891549932218,0.6617002629272568,0.6576655052264808,0.6596767147225863
2024_M01-02,2023_M11-12,backward_1p,0.7149178255372945,0.7365853658536585,0.7199046483909416,0.7281494876431586
2024_M01-02,2023_M07-08,backward_3p,0.603264726756565,0.6309696092619392,0.5891891891891892,0.6093640810621943
2024_M01-02,2023_M03-04,backward_5p,0.5974409448818898,0.638477801268499,0.5592592592592592,0.596248766041461
2024_M01-02,2023_M01-02,backward_6p,0.6192307692307693,0.6477495107632094,0.6051188299817185,0.6257088846880907
2024_M03-04,2024_M05-06,forward,0.6409198113207547,0.6546610169491526,0.6859045504994451,0.6699186991869919
2024_M03-04,2024_M01-02,backward_1p,0.6935081148564295,0.715496368038741,0.6977567886658795,0.7065152420800956
2024_M03-04,2023_M09-10,backward_3p,0.6503067484662577,0.6715116279069767,0.6676300578034682,0.6695652173913044
2024_M03-04,2023_M05-06,backward_5p,0.6475988700564972,0.6837725381414702,0.6452879581151832,0.663973063973064
2024_M03-04,2023_M03-04,backward_6p,0.6151574803149606,0.6581740976645435,0.5740740740740741,0.6132542037586548
2024_M05-06,2024_M07-08,forward,0.6199712643678161,0.6432835820895523,0.5977808599167822,0.6196980589503954
2024_M05-06,2024_M03-04,backward_1p,0.7315860822413014,0.7504520795660036,0.7229965156794426,0.7364685004436557
2024_M05-06,2023_M11-12,backward_3p,0.6415929203539823,0.6674876847290641,0.6460071513706794,0.6565717746820109
2024_M05-06,2023_M07-08,backward_5p,0.5990063875088716,0.624113475177305,0.5945945945945946,0.6089965397923875
2024_M05-06,2023_M05-06,backward_6p,0.6285310734463276,0.670487106017192,0.612565445026178,0.640218878248974
2024_M07-08,2024_M09-10,forward,0.5940460081190798,0.6171875,0.6076923076923076,0.6124031007751938
2024_M07-08,2024_M05-06,backward_1p,0.6933962264150944,0.7142857142857143,0.704772475027747,0.7094972067039106
2024_M07-08,2024_M01-02,backward_3p,0.6223470661672909,0.6583769633507853,0.5938606847697757,0.6244568590937306
2024_M07-08,2023_M09-10,backward_5p,0.6165644171779141,0.6490683229813664,0.6040462427745664,0.625748502994012
2024_M07-08,2023_M07-08,backward_6p,0.595457771469127,0.6210826210826211,0.5891891891891892,0.6047156726768377
2024_M09-10,2024_M11-12,forward,0.6350974930362117,0.6656891495601173,0.6053333333333333,0.6340782122905028
2024_M09-10,2024_M07-08,backward_1p,0.6989942528735632,0.7169540229885057,0.6920943134535368,0.7043048694424842
2024_M09-10,2024_M03-04,backward_3p,0.6294622684139177,0.6474820143884892,0.627177700348432,0.6371681415929203
2024_M09-10,2023_M11-12,backward_5p,0.6365360303413401,0.6609756097560976,0.6460071513706794,0.6534056660638939
2024_M09-10,2023_M09-10,backward_6p,0.6226993865030674,0.65625,0.6069364161849711,0.6306306306306306
