train_window,eval_window,direction,accuracy,precision,recall,f1
2021_M05-06,2021_M03-04,backward_1p,0.729490022172949,0.7675438596491229,0.7172131147540983,0.7415254237288136
2021_M05-06,2020_M11-12,backward_3p,0.6695402298850575,0.6829268292682927,0.7368421052631579,0.7088607594936709
2021_M05-06,2020_M07-08,backward_5p,0.7123893805309734,0.717948717948718,0.7241379310344828,0.721030042918455
2021_M05-06,2020_M05-06,backward_6p,0.6716826265389877,0.682983682983683,0.7380352644836272,0.7094430992736077
2021_M07-08,2021_M09-10,forward,0.6378600823045267,0.6462093862815884,0.6964980544747081,0.6704119850187266
2021_M07-08,2021_M05-06,backward_1p,0.7907662082514735,0.8059006211180124,0.8550247116968699,0.829736211031175
2021_M07-08,2021_M01-02,backward_3p,0.7233333333333334,0.7337278106508875,0.7654320987654321,0.7492447129909365
2021_M07-08,2020_M09-10,backward_5p,0.7655367231638418,0.7635467980295566,0.8157894736842105,0.7888040712468194
2021_M07-08,2020_M07-08,backward_6p,0.6769911504424779,0.672,0.7241379310344828,0.6970954356846473
2021_M09-10,2021_M11-12,forward,0.640746500777605,0.6513513513513514,0.7026239067055393,0.6760168302945302
2021_M09-10,2021_M07-08,backward_1p,0.7204198473282443,0.7491803278688525,0.7654941373534339,0.7572493786246893
2021_M09-10,2021_M03-04,backward_3p,0.7117516629711752,0.7261904761904762,0.75,0.7379032258064516
2021_M09-10,2020_M11-12,backward_5p,0.6810344827586207,0.6854460093896714,0.7684210526315789,0.7245657568238213
2021_M09-10,2020_M09-10,backward_6p,0.7401129943502824,0.7289719626168224,0.8210526315789474,0.7722772277227723
2021_M11-12,2022_M01-02,forward,0.6695652173913044,0.6983240223463687,0.6756756756756757,0.6868131868131868
2021_M11-12,2021_M09-10,backward_1p,0.7016460905349794,0.7222222222222222,0.708171206225681,0.7151277013752456
2021_M11-12,2021_M05-06,backward_3p,0.7544204322200393,0.7979966611018364,0.7874794069192751,0.7927031509121062
2021_M11-12,2021_M01-02,backward_5p,0.6933333333333334,0.7333333333333333,0.6790123456790124,0.7051282051282052
2021_M11-12,2020_M11-12,backward_6p,0.6580459770114943,0.6858638743455497,0.6894736842105263,0.6876640419947506
2022_M01-02,2022_M03-04,forward,0.6312785388127854,0.6550976138828634,0.648068669527897,0.651564185544768
2022_M01-02,2021_M11-12,backward_1p,0.7045101088646968,0.7204610951008645,0.7288629737609329,0.7246376811594203
2022_M01-02,2021_M07-08,backward_3p,0.7051526717557252,0.759927797833935,0.7051926298157454,0.731537793223284
2022_M01-02,2021_M03-04,backward_5p,0.6940133037694013,0.7226890756302521,0.7049180327868853,0.7136929460580913
2022_M01-02,2021_M01-02,backward_6p,0.7033333333333334,0.6994535519125683,0.7901234567901234,0.7420289855072464
2022_M03-04,2022_M05-06,forward,0.6631578947368421,0.6673553719008265,0.7442396313364056,0.7037037037037037
2022_M03-04,2022_M01-02,backward_1p,0.7091787439613526,0.7159863945578231,0.7585585585585586,0.73665791776028
2022_M03-04,2021_M09-10,backward_3p,0.6975308641975309,0.6992753623188406,0.7509727626459144,0.724202626641651
2022_M03-04,2021_M05-06,backward_5p,0.7465618860510805,0.7713841368584758,0.8171334431630972,0.7936
