train_window,eval_window,direction,accuracy,precision,recall,f1
2021_M07-08,2021_M09-10,forward,0.6275720164609053,0.6439393939393939,0.6614785992217899,0.6525911708253359
2021_M07-08,2021_M05-06,backward_1p,0.8271119842829077,0.8351477449455676,0.8846787479406919,0.8592
2021_M07-08,2021_M01-02,backward_3p,0.77,0.7924528301886793,0.7777777777777778,0.7850467289719626
2021_M07-08,2020_M09-10,backward_5p,0.7824858757062146,0.7868020304568528,0.8157894736842105,0.8010335917312662
2021_M07-08,2020_M07-08,backward_6p,0.6902654867256637,0.6949152542372882,0.7068965517241379,0.7008547008547008
2021_M09-10,2021_M11-12,forward,0.6500777604976672,0.6577540106951871,0.717201166180758,0.6861924686192469
2021_M09-10,2021_M07-08,backward_1p,0.7872137404580153,0.8096026490066225,0.8190954773869347,0.8143213988343048
2021_M09-10,2021_M03-04,backward_3p,0.7649667405764967,0.7875,0.7745901639344263,0.78099173553719
2021_M09-10,2020_M11-12,backward_5p,0.7183908045977011,0.719047619047619,0.7947368421052632,0.755
2021_M09-10,2020_M09-10,backward_6p,0.7853107344632768,0.7821782178217822,0.8315789473684211,0.8061224489795918
2021_M11-12,2022_M01-02,forward,0.6531400966183575,0.6695501730103807,0.6972972972972973,0.6831421006178288
2021_M11-12,2021_M09-10,backward_1p,0.7880658436213992,0.7938931297709924,0.8093385214007782,0.8015414258188824
2021_M11-12,2021_M05-06,backward_3p,0.8113948919449901,0.8267716535433071,0.8649093904448105,0.8454106280193237
2021_M11-12,2021_M01-02,backward_5p,0.7166666666666667,0.7333333333333333,0.7469135802469136,0.7400611620795107
2021_M11-12,2020_M11-12,backward_6p,0.6982758620689655,0.7202072538860104,0.7315789473684211,0.7258485639686684
2022_M01-02,2022_M03-04,forward,0.6301369863013698,0.6557017543859649,0.6416309012875536,0.648590021691974
2022_M01-02,2021_M11-12,backward_1p,0.7869362363919129,0.8083832335329342,0.7871720116618076,0.7976366322008862
2022_M01-02,2021_M07-08,backward_3p,0.7375954198473282,0.7937956204379562,0.7286432160804021,0.759825327510917
2022_M01-02,2021_M03-04,backward_5p,0.720620842572062,0.7478991596638656,0.7295081967213115,0.7385892116182573
2022_M01-02,2021_M01-02,backward_6p,0.7166666666666667,0.7391304347826086,0.7345679012345679,0.7368421052631579
2022_M03-04,2022_M05-06,forward,0.6613003095975232,0.670926517571885,0.7258064516129032,0.6972883231876038
2022_M03-04,2022_M01-02,backward_1p,0.7758454106280194,0.7770154373927959,0.8162162162162162,0.7961335676625659
2022_M03-04,2021_M09-10,backward_3p,0.7366255144032922,0.7328519855595668,0.7898832684824902,0.7602996254681648
2022_M03-04,2021_M05-06,backward_5p,0.7730844793713163,0.8061889250814332,0.8154859967051071,0.8108108108108109
2022_M03-04,2021_M03-04,backward_6p,0.7095343680709535,0.7306122448979592,0.7336065573770492,0.7321063394683026
2022_M05-06,2022_M07-08,forward,0.6682464454976303,0.672627235213205,0.7287630402384501,0.6995708154506438
2022_M05-06,2022_M03-04,backward_1p,0.771689497716895,0.7995495495495496,0.7618025751072961,0.7802197802197802
2022_M05-06,2021_M11-12,backward_3p,0.7387247278382582,0.7565982404692082,0.7521865889212828,0.7543859649122807
2022_M05-06,2021_M07-08,backward_5p,0.7385496183206107,0.7678275290215588,0.7755443886097152,0.7716666666666666
2022_M05-06,2021_M05-06,backward_6p,0.7730844793713163,0.8061889250814332,0.8154859967051071,0.8108108108108109
2022_M07-08,2022_M09-10,forward,0.6830294530154277,0.6886792452830188,0.7564766839378239,0.7209876543209877
2022_M07-08,2022_M05-06,backward_1p,0.7746130030959752,0.78,0.8087557603686636,0.7941176470588235
2022_M07-08,2022_M01-02,backward_3p,0.7391304347826086,0.7513227513227513,0.7675675675675676,0.7593582887700535
2022_M07-08,2021_M09-10,backward_5p,0.7160493827160493,0.7148014440433214,0.7704280155642024,0.7415730337078652
2022_M07-08,2021_M07-08,backward_6p,0.7232824427480916,0.7495934959349594,0.7721943048576214,0.7607260726072608
2022_M09-10,2022_M11-12,forward,0.6369668246445498,0.678,0.6042780748663101,0.6390197926484449
2022_M09-10,2022_M07-08,backward_1p,0.7661927330173776,0.7745241581259151,0.7883755588673621,0.7813884785819794
2022_M09-10,2022_M03-04,backward_3p,0.7168949771689498,0.7607655502392344,0.6824034334763949,0.7194570135746606
2022_M09-10,2021_M11-12,backward_5p,0.7402799377916018,0.7716049382716049,0.7288629737609329,0.7496251874062968
2022_M09-10,2021_M09-10,backward_6p,0.6995884773662552,0.7159533073929961,0.7159533073929961,0.7159533073929961
2022_M11-12,2023_M01-02,forward,0.635576923076923,0.6544117647058824,0.6508226691042047,0.6526122823098075
2022_M11-12,2022_M09-10,backward_1p,0.8260869565217391,0.8358974358974359,0.844559585492228,0.8402061855670103
2022_M11-12,2022_M05-06,backward_3p,0.7486068111455109,0.7655172413793103,0.7672811059907834,0.766398158803222
2022_M11-12,2022_M01-02,backward_5p,0.7111111111111111,0.7424242424242424,0.7063063063063063,0.7239150507848569
2022_M11-12,2021_M11-12,backward_6p,0.7200622083981337,0.7462235649546828,0.7201166180758017,0.7329376854599406
2023_M01-02,2023_M03-04,forward,0.6584645669291339,0.6790352504638218,0.6777777777777778,0.6784059314179796
2023_M01-02,2022_M11-12,backward_1p,0.7535545023696683,0.7792207792207793,0.7486631016042781,0.7636363636363637
